,Tavg,Tmax,Tmin,opstina,mesto,usev
17/07/2017 13:00,27.82,28.41,27.05,Kikinda,Kikinda,Sljiva
17/07/2017 14:00,27.86,28.73,26.72,Kikinda,Kikinda,Sljiva
17/07/2017 15:00,27.76,28.92,26.22,Kikinda,Kikinda,Sljiva
17/07/2017 16:00,28.35,28.58,28.18,Kikinda,Kikinda,Sljiva
17/07/2017 17:00,28.42,28.66,28.15,Kikinda,Kikinda,Sljiva
17/07/2017 18:00,27.41,28.29,26.55,Kikinda,Kikinda,Sljiva
17/07/2017 19:00,24.98,26.26,23.34,Kikinda,Kikinda,Sljiva
17/07/2017 20:00,21.41,22.9,20.39,Kikinda,Kikinda,Sljiva
17/07/2017 21:00,19.62,20.47,18.66,Kikinda,Kikinda,Sljiva
17/07/2017 22:00,17.54,18.45,16.5,Kikinda,Kikinda,Sljiva
17/07/2017 23:00,15.74,16.34,15.33,Kikinda,Kikinda,Sljiva
18/07/2017 00:00,14.57,15.22,14.28,Kikinda,Kikinda,Sljiva
18/07/2017 01:00,14.06,14.32,13.83,Kikinda,Kikinda,Sljiva
18/07/2017 02:00,13.12,13.69,12.81,Kikinda,Kikinda,Sljiva
18/07/2017 03:00,12.79,13.41,12.35,Kikinda,Kikinda,Sljiva
18/07/2017 04:00,12,12.17,11.69,Kikinda,Kikinda,Sljiva
18/07/2017 05:00,11.98,13.16,11.49,Kikinda,Kikinda,Sljiva
18/07/2017 06:00,15.66,18.88,13.52,Kikinda,Kikinda,Sljiva
18/07/2017 07:00,21.34,22.01,19.58,Kikinda,Kikinda,Sljiva
18/07/2017 08:00,23.49,24.71,22.16,Kikinda,Kikinda,Sljiva
18/07/2017 09:00,25.84,26.82,24.89,Kikinda,Kikinda,Sljiva
18/07/2017 10:00,27.99,28.71,26.54,Kikinda,Kikinda,Sljiva
18/07/2017 11:00,29.1,29.58,28.6,Kikinda,Kikinda,Sljiva
18/07/2017 12:00,29.79,30.06,29.23,Kikinda,Kikinda,Sljiva
18/07/2017 13:00,30.29,30.98,29.67,Kikinda,Kikinda,Sljiva
18/07/2017 14:00,30.86,31.66,30.35,Kikinda,Kikinda,Sljiva
18/07/2017 15:00,30.41,30.78,30.16,Kikinda,Kikinda,Sljiva
18/07/2017 16:00,30.27,30.74,29.8,Kikinda,Kikinda,Sljiva
18/07/2017 17:00,30.32,30.79,30.09,Kikinda,Kikinda,Sljiva
18/07/2017 18:00,29.17,29.86,28.19,Kikinda,Kikinda,Sljiva
18/07/2017 19:00,26.51,27.97,24.85,Kikinda,Kikinda,Sljiva
18/07/2017 20:00,21.87,24.31,19.69,Kikinda,Kikinda,Sljiva
18/07/2017 21:00,18.48,19.46,17.4,Kikinda,Kikinda,Sljiva
18/07/2017 22:00,16.67,17.21,16.3,Kikinda,Kikinda,Sljiva
18/07/2017 23:00,16.06,16.33,15.52,Kikinda,Kikinda,Sljiva
19/07/2017 00:00,15.26,16.06,14.63,Kikinda,Kikinda,Sljiva
19/07/2017 01:00,14.5,14.96,14.12,Kikinda,Kikinda,Sljiva
19/07/2017 02:00,13.81,14.3,13.37,Kikinda,Kikinda,Sljiva
19/07/2017 03:00,13.24,13.45,12.88,Kikinda,Kikinda,Sljiva
19/07/2017 04:00,12.4,12.95,11.78,Kikinda,Kikinda,Sljiva
19/07/2017 05:00,12.36,14.1,11.77,Kikinda,Kikinda,Sljiva
19/07/2017 06:00,15.85,18.01,13.83,Kikinda,Kikinda,Sljiva
19/07/2017 07:00,20.61,23.16,18.52,Kikinda,Kikinda,Sljiva
19/07/2017 08:00,25.04,26.85,23.41,Kikinda,Kikinda,Sljiva
19/07/2017 09:00,28.81,29.97,27.39,Kikinda,Kikinda,Sljiva
19/07/2017 10:00,30.47,31.18,29.71,Kikinda,Kikinda,Sljiva
19/07/2017 11:00,32.19,33.35,31.22,Kikinda,Kikinda,Sljiva
19/07/2017 12:00,32.89,33.39,32.04,Kikinda,Kikinda,Sljiva
19/07/2017 13:00,33.19,34.27,32.67,Kikinda,Kikinda,Sljiva
19/07/2017 14:00,33.86,34.71,33.32,Kikinda,Kikinda,Sljiva
19/07/2017 15:00,33.25,34.01,32.8,Kikinda,Kikinda,Sljiva
19/07/2017 16:00,32.72,33.03,32.19,Kikinda,Kikinda,Sljiva
19/07/2017 17:00,33.14,34.63,32.07,Kikinda,Kikinda,Sljiva
19/07/2017 18:00,31.46,32.07,30.58,Kikinda,Kikinda,Sljiva
19/07/2017 19:00,28.66,30.35,26.8,Kikinda,Kikinda,Sljiva
19/07/2017 20:00,24.25,26.38,22.39,Kikinda,Kikinda,Sljiva
19/07/2017 21:00,21.46,22.28,20.8,Kikinda,Kikinda,Sljiva
19/07/2017 22:00,20.51,20.94,20.08,Kikinda,Kikinda,Sljiva
19/07/2017 23:00,20.67,21.27,19.92,Kikinda,Kikinda,Sljiva
20/07/2017 00:00,20.05,20.84,19.63,Kikinda,Kikinda,Sljiva
20/07/2017 01:00,19.35,19.62,18.99,Kikinda,Kikinda,Sljiva
20/07/2017 02:00,18.91,19.47,17.86,Kikinda,Kikinda,Sljiva
20/07/2017 03:00,17.29,17.75,16.98,Kikinda,Kikinda,Sljiva
20/07/2017 04:00,17.51,17.85,16.96,Kikinda,Kikinda,Sljiva
20/07/2017 05:00,17.35,17.67,16.97,Kikinda,Kikinda,Sljiva
20/07/2017 06:00,19.62,21.37,17.92,Kikinda,Kikinda,Sljiva
20/07/2017 07:00,23.3,24.93,21.64,Kikinda,Kikinda,Sljiva
20/07/2017 08:00,26.5,27.94,25.1,Kikinda,Kikinda,Sljiva
20/07/2017 09:00,28.82,29.61,27.81,Kikinda,Kikinda,Sljiva
20/07/2017 10:00,30.85,32.07,29.61,Kikinda,Kikinda,Sljiva
20/07/2017 11:00,32.94,33.82,32.05,Kikinda,Kikinda,Sljiva
20/07/2017 12:00,34.5,35.23,33.73,Kikinda,Kikinda,Sljiva
20/07/2017 13:00,35.15,35.71,34.68,Kikinda,Kikinda,Sljiva
20/07/2017 14:00,36.08,36.77,35.46,Kikinda,Kikinda,Sljiva
20/07/2017 15:00,35.28,36.41,34.3,Kikinda,Kikinda,Sljiva
20/07/2017 16:00,34.53,35.12,34.12,Kikinda,Kikinda,Sljiva
20/07/2017 17:00,34.98,35.56,34.59,Kikinda,Kikinda,Sljiva
20/07/2017 18:00,34.08,35.59,32.99,Kikinda,Kikinda,Sljiva
20/07/2017 19:00,30.67,32.52,28.81,Kikinda,Kikinda,Sljiva
20/07/2017 20:00,25.93,28.28,23.92,Kikinda,Kikinda,Sljiva
20/07/2017 21:00,22.37,23.73,21.43,Kikinda,Kikinda,Sljiva
20/07/2017 22:00,21,21.36,20.38,Kikinda,Kikinda,Sljiva
20/07/2017 23:00,20.37,20.66,20.17,Kikinda,Kikinda,Sljiva
21/07/2017 00:00,19.64,20.12,19.21,Kikinda,Kikinda,Sljiva
21/07/2017 01:00,20.51,21.17,19.6,Kikinda,Kikinda,Sljiva
21/07/2017 02:00,19.41,20.05,18.92,Kikinda,Kikinda,Sljiva
21/07/2017 03:00,18.78,18.93,18.57,Kikinda,Kikinda,Sljiva
21/07/2017 04:00,18.26,18.47,17.78,Kikinda,Kikinda,Sljiva
21/07/2017 05:00,17.84,18.34,17.59,Kikinda,Kikinda,Sljiva
21/07/2017 06:00,19.92,21.72,18.55,Kikinda,Kikinda,Sljiva
21/07/2017 07:00,24.1,26.04,22.22,Kikinda,Kikinda,Sljiva
21/07/2017 08:00,27.85,29.25,26.6,Kikinda,Kikinda,Sljiva
21/07/2017 09:00,30.68,31.59,29.49,Kikinda,Kikinda,Sljiva
21/07/2017 10:00,32.62,33.69,31.45,Kikinda,Kikinda,Sljiva
21/07/2017 11:00,34.6,35.22,33.81,Kikinda,Kikinda,Sljiva
21/07/2017 12:00,36.12,37.18,35.29,Kikinda,Kikinda,Sljiva
21/07/2017 13:00,37.29,37.72,36.73,Kikinda,Kikinda,Sljiva
21/07/2017 14:00,36.94,37.7,36.18,Kikinda,Kikinda,Sljiva
21/07/2017 15:00,36.43,37.4,35.91,Kikinda,Kikinda,Sljiva
21/07/2017 16:00,35.6,36.04,34.8,Kikinda,Kikinda,Sljiva
21/07/2017 17:00,34.66,35.51,34.18,Kikinda,Kikinda,Sljiva
21/07/2017 18:00,33.27,34.2,32.12,Kikinda,Kikinda,Sljiva
21/07/2017 19:00,30.38,31.77,28.8,Kikinda,Kikinda,Sljiva
21/07/2017 20:00,26.82,28.48,25.75,Kikinda,Kikinda,Sljiva
21/07/2017 21:00,24.41,25.5,23.59,Kikinda,Kikinda,Sljiva
21/07/2017 22:00,22.67,23.36,22.09,Kikinda,Kikinda,Sljiva
21/07/2017 23:00,20.86,21.92,19.96,Kikinda,Kikinda,Sljiva
22/07/2017 00:00,19.3,19.92,18.75,Kikinda,Kikinda,Sljiva
22/07/2017 01:00,18.64,18.83,18.25,Kikinda,Kikinda,Sljiva
22/07/2017 02:00,17.9,18.3,17.7,Kikinda,Kikinda,Sljiva
22/07/2017 03:00,17.57,17.73,17.24,Kikinda,Kikinda,Sljiva
22/07/2017 04:00,17.3,17.55,17.14,Kikinda,Kikinda,Sljiva
22/07/2017 05:00,17.54,18.41,17.07,Kikinda,Kikinda,Sljiva
22/07/2017 06:00,20.27,23.58,18.5,Kikinda,Kikinda,Sljiva
22/07/2017 07:00,26.14,28.67,24.19,Kikinda,Kikinda,Sljiva
22/07/2017 08:00,29.83,30.42,28.8,Kikinda,Kikinda,Sljiva
22/07/2017 09:00,31.82,32.93,30.72,Kikinda,Kikinda,Sljiva
22/07/2017 10:00,33.28,33.66,32.9,Kikinda,Kikinda,Sljiva
22/07/2017 11:00,33.39,34.68,32.38,Kikinda,Kikinda,Sljiva
22/07/2017 12:00,33.87,35.43,32.68,Kikinda,Kikinda,Sljiva
22/07/2017 13:00,34.29,35.76,33.37,Kikinda,Kikinda,Sljiva
22/07/2017 14:00,34.43,34.99,33.77,Kikinda,Kikinda,Sljiva
22/07/2017 15:00,34.61,35.42,33.6,Kikinda,Kikinda,Sljiva
22/07/2017 16:00,34.72,35.19,34.05,Kikinda,Kikinda,Sljiva
22/07/2017 17:00,34.83,35.83,34.32,Kikinda,Kikinda,Sljiva
22/07/2017 18:00,33.62,34.34,32.59,Kikinda,Kikinda,Sljiva
22/07/2017 19:00,30.88,32.49,29.07,Kikinda,Kikinda,Sljiva
22/07/2017 20:00,28.55,28.91,27.69,Kikinda,Kikinda,Sljiva
22/07/2017 21:00,26.17,27.34,25.1,Kikinda,Kikinda,Sljiva
22/07/2017 22:00,24.4,24.96,23.68,Kikinda,Kikinda,Sljiva
22/07/2017 23:00,22.78,23.54,22.24,Kikinda,Kikinda,Sljiva
23/07/2017 00:00,21.67,22.21,20.51,Kikinda,Kikinda,Sljiva
23/07/2017 01:00,20.67,20.92,20.34,Kikinda,Kikinda,Sljiva
23/07/2017 02:00,20.03,20.45,19.59,Kikinda,Kikinda,Sljiva
23/07/2017 03:00,19.63,19.81,19.46,Kikinda,Kikinda,Sljiva
23/07/2017 04:00,19.28,19.55,18.89,Kikinda,Kikinda,Sljiva
23/07/2017 05:00,18.89,19.35,18.68,Kikinda,Kikinda,Sljiva
23/07/2017 06:00,20.74,22.23,19.53,Kikinda,Kikinda,Sljiva
23/07/2017 07:00,23.93,25.54,22.37,Kikinda,Kikinda,Sljiva
23/07/2017 08:00,27.1,28.52,25.59,Kikinda,Kikinda,Sljiva
23/07/2017 09:00,29.96,30.9,28.81,Kikinda,Kikinda,Sljiva
23/07/2017 10:00,31.87,32.83,31.15,Kikinda,Kikinda,Sljiva
23/07/2017 11:00,34.02,34.99,33.35,Kikinda,Kikinda,Sljiva
23/07/2017 12:00,35.6,36.87,34.58,Kikinda,Kikinda,Sljiva
23/07/2017 13:00,36.54,37.31,35.39,Kikinda,Kikinda,Sljiva
23/07/2017 14:00,37.02,38.22,36.18,Kikinda,Kikinda,Sljiva
23/07/2017 15:00,34.1,36.83,31.53,Kikinda,Kikinda,Sljiva
23/07/2017 16:00,35.34,36.03,33.69,Kikinda,Kikinda,Sljiva
23/07/2017 17:00,35.35,35.81,34.85,Kikinda,Kikinda,Sljiva
23/07/2017 18:00,33.92,35.14,31.56,Kikinda,Kikinda,Sljiva
23/07/2017 19:00,29.77,31.05,28.22,Kikinda,Kikinda,Sljiva
23/07/2017 20:00,26.64,27.84,26.06,Kikinda,Kikinda,Sljiva
23/07/2017 21:00,26.06,26.83,24.79,Kikinda,Kikinda,Sljiva
23/07/2017 22:00,23.58,24.55,22.3,Kikinda,Kikinda,Sljiva
23/07/2017 23:00,21.45,22.16,20.61,Kikinda,Kikinda,Sljiva
24/07/2017 00:00,19.89,20.47,19.54,Kikinda,Kikinda,Sljiva
24/07/2017 01:00,19.5,19.69,19.29,Kikinda,Kikinda,Sljiva
24/07/2017 02:00,19.15,19.53,18.81,Kikinda,Kikinda,Sljiva
24/07/2017 03:00,18.96,19.36,18.81,Kikinda,Kikinda,Sljiva
24/07/2017 04:00,19.71,20.04,19.43,Kikinda,Kikinda,Sljiva
24/07/2017 05:00,19.7,19.9,19.55,Kikinda,Kikinda,Sljiva
24/07/2017 06:00,20.98,22.49,19.66,Kikinda,Kikinda,Sljiva
24/07/2017 07:00,23.63,24.88,22.68,Kikinda,Kikinda,Sljiva
24/07/2017 08:00,26.04,27.64,24.81,Kikinda,Kikinda,Sljiva
24/07/2017 09:00,28.34,28.89,27.7,Kikinda,Kikinda,Sljiva
24/07/2017 10:00,30.53,32.14,28.6,Kikinda,Kikinda,Sljiva
24/07/2017 11:00,32.36,33.79,31.78,Kikinda,Kikinda,Sljiva
24/07/2017 12:00,33.17,34.29,31.83,Kikinda,Kikinda,Sljiva
24/07/2017 13:00,34.2,34.71,33.59,Kikinda,Kikinda,Sljiva
24/07/2017 14:00,34.65,35.17,33.77,Kikinda,Kikinda,Sljiva
24/07/2017 15:00,34.6,35.19,34.3,Kikinda,Kikinda,Sljiva
24/07/2017 16:00,34.41,34.82,33.95,Kikinda,Kikinda,Sljiva
24/07/2017 17:00,33.67,34.37,33.19,Kikinda,Kikinda,Sljiva
24/07/2017 18:00,33.04,33.3,32.25,Kikinda,Kikinda,Sljiva
24/07/2017 19:00,30.28,32.05,27.85,Kikinda,Kikinda,Sljiva
24/07/2017 20:00,26.33,27.15,25.91,Kikinda,Kikinda,Sljiva
24/07/2017 21:00,25.11,25.68,24.87,Kikinda,Kikinda,Sljiva
24/07/2017 22:00,25.16,25.53,24.71,Kikinda,Kikinda,Sljiva
24/07/2017 23:00,22.34,24.31,21.32,Kikinda,Kikinda,Sljiva
25/07/2017 00:00,20.93,21.19,20.81,Kikinda,Kikinda,Sljiva
25/07/2017 01:00,21.31,21.53,20.98,Kikinda,Kikinda,Sljiva
25/07/2017 02:00,21.11,21.78,19.71,Kikinda,Kikinda,Sljiva
25/07/2017 03:00,19.2,19.53,18.83,Kikinda,Kikinda,Sljiva
25/07/2017 04:00,19.43,19.6,19.31,Kikinda,Kikinda,Sljiva
25/07/2017 05:00,18.92,19.22,18.65,Kikinda,Kikinda,Sljiva
25/07/2017 06:00,19.27,19.62,18.66,Kikinda,Kikinda,Sljiva
25/07/2017 07:00,19.03,19.94,18.39,Kikinda,Kikinda,Sljiva
25/07/2017 08:00,17.3,18.18,16.96,Kikinda,Kikinda,Sljiva
25/07/2017 09:00,19.17,20.56,17.95,Kikinda,Kikinda,Sljiva
25/07/2017 10:00,20.8,21.21,20.36,Kikinda,Kikinda,Sljiva
25/07/2017 11:00,19.9,20.21,19.6,Kikinda,Kikinda,Sljiva
25/07/2017 12:00,20.42,21.25,19.65,Kikinda,Kikinda,Sljiva
25/07/2017 13:00,21.32,21.58,20.93,Kikinda,Kikinda,Sljiva
25/07/2017 14:00,22.26,23.02,21.73,Kikinda,Kikinda,Sljiva
25/07/2017 15:00,23.14,23.96,22.46,Kikinda,Kikinda,Sljiva
25/07/2017 16:00,23.87,24.37,23.26,Kikinda,Kikinda,Sljiva
25/07/2017 17:00,23.45,24.35,22.47,Kikinda,Kikinda,Sljiva
25/07/2017 18:00,23.08,24.29,22.65,Kikinda,Kikinda,Sljiva
25/07/2017 19:00,20.99,22.4,19.29,Kikinda,Kikinda,Sljiva
25/07/2017 20:00,17.27,18.96,16.26,Kikinda,Kikinda,Sljiva
25/07/2017 21:00,14.95,15.88,14.48,Kikinda,Kikinda,Sljiva
25/07/2017 22:00,14.07,14.59,13.6,Kikinda,Kikinda,Sljiva
25/07/2017 23:00,13.32,13.82,12.9,Kikinda,Kikinda,Sljiva
26/07/2017 00:00,13.3,13.62,12.82,Kikinda,Kikinda,Sljiva
26/07/2017 01:00,13.56,13.63,13.48,Kikinda,Kikinda,Sljiva
26/07/2017 02:00,13.12,13.42,12.83,Kikinda,Kikinda,Sljiva
26/07/2017 03:00,13.01,13.1,12.91,Kikinda,Kikinda,Sljiva
26/07/2017 04:00,13.13,13.25,12.98,Kikinda,Kikinda,Sljiva
26/07/2017 05:00,13.18,13.56,12.76,Kikinda,Kikinda,Sljiva
26/07/2017 06:00,14.28,14.93,13.57,Kikinda,Kikinda,Sljiva
26/07/2017 07:00,15.86,16.6,15.03,Kikinda,Kikinda,Sljiva
26/07/2017 08:00,17.15,17.86,16.63,Kikinda,Kikinda,Sljiva
26/07/2017 09:00,18.54,19.25,17.96,Kikinda,Kikinda,Sljiva
26/07/2017 10:00,20.38,21.75,19.42,Kikinda,Kikinda,Sljiva
26/07/2017 11:00,22.78,23.88,21.57,Kikinda,Kikinda,Sljiva
26/07/2017 12:00,24.61,25.27,24.08,Kikinda,Kikinda,Sljiva
26/07/2017 13:00,25.59,26.37,24.83,Kikinda,Kikinda,Sljiva
26/07/2017 14:00,26.23,26.73,25.67,Kikinda,Kikinda,Sljiva
26/07/2017 15:00,26.05,26.42,25.74,Kikinda,Kikinda,Sljiva
26/07/2017 16:00,25.75,26.2,25.22,Kikinda,Kikinda,Sljiva
26/07/2017 17:00,25.76,26.34,24.99,Kikinda,Kikinda,Sljiva
26/07/2017 18:00,24.72,25.72,23.95,Kikinda,Kikinda,Sljiva
26/07/2017 19:00,23.21,24.01,21.78,Kikinda,Kikinda,Sljiva
26/07/2017 20:00,19.38,21.37,17.6,Kikinda,Kikinda,Sljiva
26/07/2017 21:00,16.79,17.39,16.3,Kikinda,Kikinda,Sljiva
26/07/2017 22:00,15.64,16.14,15.31,Kikinda,Kikinda,Sljiva
26/07/2017 23:00,15.84,16.75,15.1,Kikinda,Kikinda,Sljiva
27/07/2017 00:00,15.53,16.21,14.85,Kikinda,Kikinda,Sljiva
27/07/2017 01:00,14.94,15.34,14.68,Kikinda,Kikinda,Sljiva
27/07/2017 02:00,15.08,15.73,14.55,Kikinda,Kikinda,Sljiva
27/07/2017 03:00,14.7,14.84,14.61,Kikinda,Kikinda,Sljiva
27/07/2017 04:00,15.11,15.29,14.92,Kikinda,Kikinda,Sljiva
27/07/2017 05:00,15.07,15.15,15.04,Kikinda,Kikinda,Sljiva
27/07/2017 06:00,15.18,15.37,15.04,Kikinda,Kikinda,Sljiva
27/07/2017 07:00,15.54,15.74,15.38,Kikinda,Kikinda,Sljiva
27/07/2017 08:00,16.54,18.32,15.64,Kikinda,Kikinda,Sljiva
27/07/2017 09:00,19.73,20.47,18.56,Kikinda,Kikinda,Sljiva
27/07/2017 10:00,20.23,21.29,19.9,Kikinda,Kikinda,Sljiva
27/07/2017 11:00,20.95,22.64,20.18,Kikinda,Kikinda,Sljiva
27/07/2017 12:00,21.69,22.37,21.08,Kikinda,Kikinda,Sljiva
27/07/2017 13:00,22.12,23.36,21.19,Kikinda,Kikinda,Sljiva
27/07/2017 14:00,21.41,22.44,20.74,Kikinda,Kikinda,Sljiva
27/07/2017 15:00,21.13,21.5,20.64,Kikinda,Kikinda,Sljiva
27/07/2017 16:00,21.62,22.88,20.62,Kikinda,Kikinda,Sljiva
27/07/2017 17:00,21.5,22.12,20.62,Kikinda,Kikinda,Sljiva
27/07/2017 18:00,21.45,22.33,20.86,Kikinda,Kikinda,Sljiva
27/07/2017 19:00,19.48,20.64,18.4,Kikinda,Kikinda,Sljiva
27/07/2017 20:00,18.2,18.34,18.03,Kikinda,Kikinda,Sljiva
27/07/2017 21:00,17.39,18.12,16.74,Kikinda,Kikinda,Sljiva
27/07/2017 22:00,16.19,16.75,15.52,Kikinda,Kikinda,Sljiva
27/07/2017 23:00,14.86,15.44,14.43,Kikinda,Kikinda,Sljiva
28/07/2017 00:00,14.49,14.66,14.26,Kikinda,Kikinda,Sljiva
28/07/2017 01:00,13.88,14.13,13.78,Kikinda,Kikinda,Sljiva
28/07/2017 02:00,13.41,13.74,13.14,Kikinda,Kikinda,Sljiva
28/07/2017 03:00,13.31,13.38,13.15,Kikinda,Kikinda,Sljiva
28/07/2017 04:00,12.65,13.09,12.27,Kikinda,Kikinda,Sljiva
28/07/2017 05:00,13.2,13.81,12.56,Kikinda,Kikinda,Sljiva
28/07/2017 06:00,14.49,15.32,13.88,Kikinda,Kikinda,Sljiva
28/07/2017 07:00,16.76,18.32,15.43,Kikinda,Kikinda,Sljiva
28/07/2017 08:00,19.85,21.07,18.47,Kikinda,Kikinda,Sljiva
28/07/2017 09:00,22.32,23.35,21.22,Kikinda,Kikinda,Sljiva
28/07/2017 10:00,24.33,25.22,23.4,Kikinda,Kikinda,Sljiva
28/07/2017 11:00,25.81,26.69,24.98,Kikinda,Kikinda,Sljiva
28/07/2017 12:00,26.35,27.49,25.52,Kikinda,Kikinda,Sljiva
28/07/2017 13:00,27.2,28.42,26.23,Kikinda,Kikinda,Sljiva
28/07/2017 14:00,27.72,28.55,26.83,Kikinda,Kikinda,Sljiva
28/07/2017 15:00,28.2,29.09,27.08,Kikinda,Kikinda,Sljiva
28/07/2017 16:00,28.31,29.25,27.54,Kikinda,Kikinda,Sljiva
28/07/2017 17:00,28.3,28.69,27.87,Kikinda,Kikinda,Sljiva
28/07/2017 18:00,27.74,28.44,27.08,Kikinda,Kikinda,Sljiva
28/07/2017 19:00,25.27,26.82,23.52,Kikinda,Kikinda,Sljiva
28/07/2017 20:00,21.36,23.07,20.52,Kikinda,Kikinda,Sljiva
28/07/2017 21:00,19.26,20.11,18.76,Kikinda,Kikinda,Sljiva
28/07/2017 22:00,18.45,18.67,18.28,Kikinda,Kikinda,Sljiva
28/07/2017 23:00,18.88,19.6,18.44,Kikinda,Kikinda,Sljiva
29/07/2017 00:00,20.18,20.6,19.67,Kikinda,Kikinda,Sljiva
29/07/2017 01:00,20.16,20.38,19.81,Kikinda,Kikinda,Sljiva
29/07/2017 02:00,19.82,20.4,19.2,Kikinda,Kikinda,Sljiva
29/07/2017 03:00,19.06,19.46,18.61,Kikinda,Kikinda,Sljiva
29/07/2017 04:00,18.18,18.45,17.86,Kikinda,Kikinda,Sljiva
29/07/2017 05:00,18.17,18.51,17.79,Kikinda,Kikinda,Sljiva
29/07/2017 06:00,19.02,19.28,18.77,Kikinda,Kikinda,Sljiva
29/07/2017 07:00,20.73,22.02,19.87,Kikinda,Kikinda,Sljiva
29/07/2017 08:00,21.84,22.65,21.2,Kikinda,Kikinda,Sljiva
29/07/2017 09:00,24.36,25.4,23.61,Kikinda,Kikinda,Sljiva
29/07/2017 10:00,26.45,27.26,25.5,Kikinda,Kikinda,Sljiva
29/07/2017 11:00,27.41,28.88,26.6,Kikinda,Kikinda,Sljiva
29/07/2017 12:00,28.44,28.94,27.81,Kikinda,Kikinda,Sljiva
29/07/2017 13:00,29.42,30.27,28.7,Kikinda,Kikinda,Sljiva
29/07/2017 14:00,29.51,30.29,28.54,Kikinda,Kikinda,Sljiva
29/07/2017 15:00,29.93,30.31,29.61,Kikinda,Kikinda,Sljiva
29/07/2017 16:00,30.06,30.43,29.78,Kikinda,Kikinda,Sljiva
29/07/2017 17:00,29.89,30.27,29.48,Kikinda,Kikinda,Sljiva
29/07/2017 18:00,29.16,29.75,28.43,Kikinda,Kikinda,Sljiva
29/07/2017 19:00,26.37,28.11,24.86,Kikinda,Kikinda,Sljiva
29/07/2017 20:00,23.21,24.59,21.93,Kikinda,Kikinda,Sljiva
29/07/2017 21:00,21.71,22.24,20.94,Kikinda,Kikinda,Sljiva
29/07/2017 22:00,18.98,20.56,17.8,Kikinda,Kikinda,Sljiva
29/07/2017 23:00,16.87,17.91,16.13,Kikinda,Kikinda,Sljiva
30/07/2017 00:00,15.68,16.02,15.32,Kikinda,Kikinda,Sljiva
30/07/2017 01:00,15.33,15.72,14.9,Kikinda,Kikinda,Sljiva
30/07/2017 02:00,14.8,15.17,14.32,Kikinda,Kikinda,Sljiva
30/07/2017 03:00,14.57,15.03,14.22,Kikinda,Kikinda,Sljiva
30/07/2017 04:00,15.18,15.45,14.87,Kikinda,Kikinda,Sljiva
30/07/2017 05:00,15.23,16,14.86,Kikinda,Kikinda,Sljiva
30/07/2017 06:00,17.42,19.11,16.1,Kikinda,Kikinda,Sljiva
30/07/2017 07:00,20.91,22.23,19.23,Kikinda,Kikinda,Sljiva
30/07/2017 08:00,24.07,25.68,22.35,Kikinda,Kikinda,Sljiva
30/07/2017 09:00,27.17,28.71,25.86,Kikinda,Kikinda,Sljiva
30/07/2017 10:00,29.44,31.23,28,Kikinda,Kikinda,Sljiva
30/07/2017 11:00,31.24,31.92,30.71,Kikinda,Kikinda,Sljiva
30/07/2017 12:00,32.21,33.32,31.71,Kikinda,Kikinda,Sljiva
30/07/2017 13:00,32.74,33.4,31.75,Kikinda,Kikinda,Sljiva
30/07/2017 14:00,34.02,34.69,33.35,Kikinda,Kikinda,Sljiva
30/07/2017 15:00,33.22,33.71,32.8,Kikinda,Kikinda,Sljiva
30/07/2017 16:00,33.16,33.4,32.94,Kikinda,Kikinda,Sljiva
30/07/2017 17:00,33.25,33.68,32.87,Kikinda,Kikinda,Sljiva
30/07/2017 18:00,32.17,32.74,31.37,Kikinda,Kikinda,Sljiva
30/07/2017 19:00,28.28,31,25.85,Kikinda,Kikinda,Sljiva
30/07/2017 20:00,24.03,25.63,22.81,Kikinda,Kikinda,Sljiva
30/07/2017 21:00,21.82,22.78,21.11,Kikinda,Kikinda,Sljiva
30/07/2017 22:00,22.39,24.4,21.17,Kikinda,Kikinda,Sljiva
30/07/2017 23:00,24.64,25.43,23.27,Kikinda,Kikinda,Sljiva
31/07/2017 00:00,21.64,22.88,20.8,Kikinda,Kikinda,Sljiva
31/07/2017 01:00,21.96,22.4,21.57,Kikinda,Kikinda,Sljiva
31/07/2017 02:00,22.2,22.59,21.64,Kikinda,Kikinda,Sljiva
31/07/2017 03:00,21.07,21.45,20.76,Kikinda,Kikinda,Sljiva
31/07/2017 04:00,20.92,21.27,20.65,Kikinda,Kikinda,Sljiva
31/07/2017 05:00,20.47,20.62,20.34,Kikinda,Kikinda,Sljiva
31/07/2017 06:00,21.47,22.14,20.78,Kikinda,Kikinda,Sljiva
31/07/2017 07:00,22.74,23.64,22.12,Kikinda,Kikinda,Sljiva
31/07/2017 08:00,23.39,23.76,23.07,Kikinda,Kikinda,Sljiva
31/07/2017 09:00,26.51,30.01,23.46,Kikinda,Kikinda,Sljiva
31/07/2017 10:00,30.48,31.63,29.42,Kikinda,Kikinda,Sljiva
31/07/2017 11:00,30.42,32,29.59,Kikinda,Kikinda,Sljiva
31/07/2017 12:00,31.86,32.84,31.21,Kikinda,Kikinda,Sljiva
31/07/2017 13:00,33.92,35.02,32.55,Kikinda,Kikinda,Sljiva
31/07/2017 14:00,33.79,35.44,32.07,Kikinda,Kikinda,Sljiva
31/07/2017 15:00,34.43,34.81,34.02,Kikinda,Kikinda,Sljiva
31/07/2017 16:00,34.34,34.49,34.17,Kikinda,Kikinda,Sljiva
31/07/2017 17:00,33.88,34.22,33.56,Kikinda,Kikinda,Sljiva
